sales_id,ad_placed_on,sold_on,original_selling_price,Region,State,City,seller_type,owner,car_id
1372,2/3/2021 11:26:00 PM,2/14/2021 11:41:00 AM,675000,Central,Minnesota,Burnsville,Dealer,First Owner,124848
1373,2/3/2021 10:33:00 PM,2/15/2021 6:55:00 PM,490000,Central,Minnesota,Brooklyn Park,Dealer,First Owner,124849
1374,2/3/2021 11:26:00 PM,2/10/2021 8:29:00 AM,775000,Central,Minnesota,Brooklyn Center,Dealer,First Owner,124850
1375,2/4/2021 12:09:00 AM,2/15/2021 3:08:00 PM,350000,Central,Minnesota,Burnsville,Dealer,First Owner,124851
1376,2/4/2021 12:44:00 AM,2/22/2021 1:54:00 AM,475000,Central,Minnesota,Brooklyn Park,Dealer,First Owner,124852
1377,2/4/2021 2:17:00 AM,2/7/2021 9:27:00 AM,950000,Central,Minnesota,Brooklyn Center,Dealer,First Owner,124853
1378,2/4/2021 2:29:00 AM,2/15/2021 3:41:00 PM,350000,Central,Minnesota,Brooklyn Center,Dealer,Second Owner,124854
1379,2/4/2021 7:58:00 AM,3/7/2021 1:16:00 PM,400000,South,Georgia,Atlanta,Dealer,First Owner,124855
1380,2/4/2021 8:30:00 AM,2/13/2021 7:21:00 PM,75000,South,Georgia,Atlanta,Individual,Third Owner,124856
1381,2/4/2021 10:06:00 AM,2/8/2021 3:48:00 PM,850000,South,Georgia,Augusta,Dealer,First Owner,124857
1382,2/4/2021 10:11:00 AM,2/8/2021 4:38:00 PM,175000,South,Georgia,Augusta,Dealer,Second Owner,124858
1383,2/4/2021 10:12:00 AM,null,570000,South,Georgia,Atlanta,Dealer,First Owner,124859
1384,2/4/2021 10:28:00 AM,null,525000,South,Georgia,Atlanta,Dealer,Second Owner,124860
1385,2/4/2021 10:33:00 AM,2/14/2021 1:48:00 PM,270000,South,Georgia,Columbus,Individual,First Owner,124861
1386,2/4/2021 10:57:00 AM,3/24/2021 1:23:00 PM,434999,South,Georgia,Columbus,Dealer,First Owner,124862
1387,2/4/2021 11:13:00 AM,2/14/2021 10:33:00 AM,495000,South,Georgia,Columbus,Dealer,First Owner,124863
1388,2/4/2021 11:45:00 AM,2/9/2021 8:37:00 PM,575000,South,Georgia,Columbus,Dealer,First Owner,124864
1389,2/4/2021 12:22:00 PM,2/8/2021 6:13:00 AM,600000,South,Georgia,Columbus,Individual,First Owner,124865
1390,2/4/2021 12:28:00 PM,2/20/2021 3:45:00 PM,700000,South,Georgia,Augusta,Individual,First Owner,124866
1391,2/4/2021 12:29:00 PM,2/22/2021 11:52:00 AM,560000,South,Georgia,Atlanta,Dealer,First Owner,124867
1393,2/4/2021 12:31:00 PM,2/15/2021 3:47:00 PM,250000,South,Georgia,Augusta,Individual,First Owner,124869
1394,2/4/2021 12:46:00 PM,2/14/2021 7:57:00 AM,409999,South,Georgia,Columbus,Individual,Second Owner,124870
1395,2/4/2021 12:48:00 PM,2/10/2021 7:34:00 AM,495000,South,Georgia,Dalton,Dealer,First Owner,124871
1396,2/4/2021 12:58:00 PM,null,470000,South,Georgia,Dalton,Dealer,First Owner,124872
1397,2/4/2021 1:00:00 PM,2/8/2021 2:05:00 PM,350000,South,Georgia,Columbus,Dealer,First Owner,124873
1398,2/4/2021 1:24:00 PM,2/21/2021 11:14:00 AM,1560000,South,Georgia,Augusta,Dealer,First Owner,124874
1399,2/4/2021 1:42:00 PM,2/10/2021 9:18:00 AM,480000,Central,Texas,Cedar Hill,Dealer,First Owner,124875
1400,2/4/2021 1:57:00 PM,3/1/2021 4:42:00 PM,270000,Central,Texas,Carrollton,Dealer,First Owner,124876
1401,2/4/2021 2:16:00 PM,3/2/2021 10:27:00 AM,660000,Central,Texas,Carrollton,Dealer,First Owner,124877
1402,2/4/2021 3:00:00 PM,2/14/2021 12:28:00 PM,490000,Central,Texas,Carrollton,Dealer,First Owner,124878
1403,2/4/2021 3:05:00 PM,2/7/2021 10:05:00 AM,800000,Central,Texas,Carrollton,Individual,First Owner,124879
1404,2/4/2021 3:51:00 PM,2/13/2021 8:14:00 AM,350000,Central,Texas,Cedar Park,Individual,Second Owner,124880
1405,2/4/2021 3:58:00 PM,2/17/2021 11:28:00 AM,170000,Central,Texas,Burleson,Individual,Third Owner,124881
1406,2/4/2021 4:22:00 PM,2/14/2021 3:09:00 PM,125000,Central,Texas,Burleson,Individual,Second Owner,124882
1407,2/4/2021 4:30:00 PM,2/23/2021 12:47:00 PM,400000,Central,Texas,Cedar Hill,Individual,First Owner,124883
1408,2/4/2021 4:31:00 PM,2/14/2021 2:55:00 PM,250000,Central,Texas,Cedar Park,Individual,First Owner,124884
1409,2/4/2021 5:33:00 PM,2/22/2021 3:05:00 PM,190000,Central,Texas,Cedar Hill,Individual,Second Owner,124885
1410,2/4/2021 5:54:00 PM,2/13/2021 12:17:00 PM,125000,Central,Texas,Cedar Hill,Individual,Third Owner,124886
1411,2/4/2021 6:07:00 PM,2/17/2021 5:17:00 PM,1950000,Central,Texas,Cedar Hill,Individual,First Owner,124887
1412,2/4/2021 6:12:00 PM,2/19/2021 1:12:00 PM,1300000,Central,Texas,Cedar Hill,Individual,First Owner,124888
1413,2/4/2021 6:25:00 PM,2/23/2021 4:44:00 PM,786000,Central,Texas,Carrollton,Individual,Third Owner,124889
1414,2/4/2021 6:25:00 PM,2/16/2021 7:15:00 PM,335000,Central,Texas,Cedar Hill,Individual,First Owner,124890
1415,2/4/2021 6:51:00 PM,2/14/2021 8:58:00 AM,114999,Central,Texas,Cedar Hill,Individual,Third Owner,124891
1416,2/4/2021 6:54:00 PM,2/9/2021 1:37:00 PM,229999,Central,Texas,Carrollton,Individual,Fourth & Above Owner,124892
1417,2/4/2021 7:01:00 PM,2/21/2021 2:56:00 PM,731000,South,Florida,Hollywood,Individual,First Owner,124893
1418,2/4/2021 6:56:00 PM,2/17/2021 12:13:00 PM,395000,South,Florida,Hollywood,Individual,First Owner,124894
1419,2/4/2021 7:06:00 PM,3/6/2021 8:28:00 AM,500000,South,Florida,Hollywood,Individual,First Owner,124895
1420,2/4/2021 7:06:00 PM,3/11/2021 10:04:00 AM,220000,South,Florida,Hollywood,Individual,Third Owner,124896
1421,2/4/2021 7:01:00 PM,2/10/2021 7:58:00 AM,240000,South,Florida,Hollywood,Individual,First Owner,124897
1422,2/4/2021 7:06:00 PM,2/15/2021 3:38:00 PM,215000,South,Florida,Jacksonville,Individual,Third Owner,124898
1423,2/4/2021 7:34:00 PM,2/10/2021 9:55:00 AM,400000,South,Florida,Jacksonville,Individual,Second Owner,124899
1424,2/4/2021 7:42:00 PM,2/21/2021 4:27:00 PM,191000,South,Florida,Homestead,Individual,First Owner,124900
1425,2/4/2021 7:47:00 PM,2/14/2021 4:05:00 PM,351000,South,Florida,Homestead,Individual,Second Owner,124901
1426,2/4/2021 8:09:00 PM,2/14/2021 3:24:00 PM,250000,South,Florida,Homestead,Individual,First Owner,124902
1427,2/4/2021 8:22:00 PM,3/4/2021 7:12:00 AM,210000,South,Florida,Homestead,Individual,Second Owner,124903
1428,2/4/2021 8:46:00 PM,2/13/2021 3:37:00 PM,300000,South,Florida,Hollywood,Individual,Third Owner,124904
1429,2/4/2021 9:27:00 PM,2/22/2021 1:05:00 PM,700000,East,New York,Ithaca,Individual,First Owner,124905
1430,2/4/2021 9:38:00 PM,2/15/2021 4:45:00 PM,500000,East,Ohio,Hudson,Individual,Second Owner,124906
1431,2/4/2021 9:39:00 PM,2/14/2021 12:45:00 PM,120000,East,Ohio,Hudson,Individual,First Owner,124907
1432,2/4/2021 9:58:00 PM,2/17/2021 10:41:00 AM,850000,East,Ohio,Hudson,Individual,First Owner,124908
1434,2/4/2021 10:10:00 PM,2/8/2021 8:08:00 AM,770000,East,Maine,Brunswick,Individual,Second Owner,124910
1435,2/4/2021 10:19:00 PM,2/16/2021 1:56:00 PM,245000,East,New Hampshire,Hudson,Individual,Third Owner,124911
1436,2/4/2021 10:36:00 PM,2/12/2021 4:33:00 AM,250000,East,Maine,Auburn,Individual,First Owner,124912
1437,2/4/2021 10:38:00 PM,2/16/2021 4:05:00 PM,651000,East,New York,Ithaca,Dealer,First Owner,124913
1438,2/4/2021 10:46:00 PM,2/22/2021 6:57:00 AM,480000,East,New York,Ithaca,Dealer,First Owner,124914
1439,2/4/2021 11:10:00 PM,2/10/2021 10:43:00 AM,470000,East,Ohio,Hudson,Dealer,First Owner,124915
1440,2/4/2021 11:13:00 PM,2/15/2021 2:32:00 PM,500000,East,Maine,West Scarborough,Individual,First Owner,124916
1441,2/4/2021 11:16:00 PM,2/13/2021 10:19:00 AM,1075000,East,New York,Ithaca,Dealer,First Owner,124917
1442,2/4/2021 11:27:00 PM,2/9/2021 12:21:00 PM,690000,East,Ohio,Hudson,Dealer,First Owner,124918
1445,2/4/2021 11:28:00 PM,3/1/2021 8:37:00 AM,480000,Central,Kansas,Hutchinson,Dealer,First Owner,124921
1446,2/5/2021 12:11:00 AM,2/16/2021 1:32:00 PM,450000,Central,Kansas,Garden City,Dealer,Second Owner,124922
1447,2/5/2021 1:01:00 AM,2/9/2021 9:05:00 AM,770000,Central,Kansas,Garden City,Individual,First Owner,124923
1448,2/5/2021 2:16:00 AM,2/13/2021 5:58:00 PM,445000,Central,Kansas,Leawood,Dealer,First Owner,124924
1449,2/5/2021 3:00:00 AM,2/14/2021 3:05:00 PM,700000,Central,Kansas,Leavenworth,Individual,First Owner,124925
1450,2/5/2021 5:19:00 AM,2/13/2021 3:35:00 PM,560000,Central,Kansas,Kansas City,Individual,First Owner,124926
1451,2/5/2021 9:02:00 AM,3/1/2021 8:03:00 AM,475000,Central,Kansas,Kansas City,Dealer,Second Owner,124927
1452,2/5/2021 9:26:00 AM,2/15/2021 9:58:00 AM,465000,Central,Kansas,Kansas City,Dealer,First Owner,124928
1453,2/5/2021 10:49:00 AM,2/8/2021 10:19:00 AM,520000,Central,Kansas,Hutchinson,Dealer,First Owner,124929
1454,2/5/2021 11:05:00 AM,2/10/2021 6:05:00 PM,225000,Central,Kansas,Kansas City,Individual,First Owner,124930
1455,2/5/2021 11:09:00 AM,2/13/2021 6:40:00 PM,700000,Central,Kansas,Leawood,Individual,First Owner,124931
1456,2/5/2021 11:15:00 AM,2/16/2021 4:47:00 AM,780000,Central,Kansas,Garden City,Individual,First Owner,124932
1457,2/5/2021 11:56:00 AM,2/16/2021 1:45:00 PM,93150,Central,Kansas,Leavenworth,Individual,Second Owner,124933
1458,2/5/2021 11:58:00 AM,2/15/2021 6:12:00 PM,403000,Central,Kansas,Hutchinson,Individual,Second Owner,124934
1459,2/5/2021 12:08:00 PM,2/17/2021 3:25:00 PM,229999,Central,Kansas,Hutchinson,Individual,Second Owner,124935
1460,2/5/2021 12:18:00 PM,2/13/2021 10:54:00 AM,525000,Central,Kansas,Hutchinson,Individual,Second Owner,124936
1461,2/5/2021 12:31:00 PM,2/24/2021 10:04:00 AM,560000,Central,Kansas,Lawrence,Individual,First Owner,124937
1462,2/5/2021 12:45:00 PM,2/11/2021 2:47:00 AM,830000,Central,Kansas,Leavenworth,Individual,First Owner,124938
1463,2/5/2021 1:00:00 PM,2/21/2021 1:04:00 PM,250000,Central,Kansas,Lawrence,Individual,Second Owner,124939
1464,2/5/2021 1:18:00 PM,2/14/2021 11:41:00 AM,450000,Central,Kansas,Hutchinson,Individual,First Owner,124940
1465,2/5/2021 1:38:00 PM,2/13/2021 6:25:00 AM,745000,Central,Kansas,Hutchinson,Individual,First Owner,124941
1466,2/5/2021 1:58:00 PM,2/16/2021 11:42:00 AM,144000,Central,Kansas,Leavenworth,Individual,Second Owner,124942
1467,2/5/2021 2:23:00 PM,2/15/2021 5:06:00 PM,120000,Central,Kansas,Kansas City,Individual,First Owner,124943
1468,2/5/2021 2:30:00 PM,2/14/2021 12:47:00 PM,300000,Central,Kansas,Kansas City,Individual,Second Owner,124944
1469,2/5/2021 2:54:00 PM,2/9/2021 12:14:00 PM,52000,Central,Kansas,Kansas City,Individual,First Owner,124945
1470,2/5/2021 3:34:00 PM,2/9/2021 9:32:00 AM,300000,Central,Kansas,Leavenworth,Individual,First Owner,124946
1471,2/5/2021 3:41:00 PM,2/20/2021 11:37:00 AM,270000,West,California,Davis,Individual,Second Owner,124947
1472,2/5/2021 3:48:00 PM,2/10/2021 10:47:00 AM,260000,East,New Jersey,Fords,Individual,First Owner,124948
1473,2/5/2021 3:53:00 PM,2/23/2021 4:53:00 PM,475000,East,Massachusetts,Swansea,Individual,First Owner,124949
1474,2/5/2021 4:17:00 PM,2/20/2021 3:48:00 PM,302000,West,California,Davis,Individual,Third Owner,124950
1475,2/5/2021 5:01:00 PM,2/16/2021 2:54:00 PM,45000,East,Massachusetts,Braintree,Individual,First Owner,124951
1476,2/5/2021 5:06:00 PM,2/16/2021 8:34:00 AM,775000,East,Vermont,South Burlington,Individual,First Owner,124952
1477,2/5/2021 5:07:00 PM,3/3/2021 11:09:00 AM,700000,East,New York,Deer Park,Individual,First Owner,124953
1478,2/5/2021 5:24:00 PM,2/10/2021 10:34:00 AM,530000,East,New York,Dix Hills,Individual,First Owner,124954
1479,2/5/2021 5:43:00 PM,3/3/2021 9:43:00 AM,869999,East,New York,Deer Park,Individual,First Owner,124955
1480,2/5/2021 5:54:00 PM,2/11/2021 6:47:00 AM,155000,East,New York,Deer Park,Individual,Fourth & Above Owner,124956
1481,2/5/2021 5:55:00 PM,2/10/2021 6:44:00 AM,550000,East,New York,Deer Park,Individual,First Owner,124957
1482,2/5/2021 6:08:00 PM,2/20/2021 4:27:00 PM,600000,East,New York,Dix Hills,Individual,Second Owner,124958
1483,2/5/2021 6:47:00 PM,2/15/2021 1:13:00 PM,430000,East,New York,Deer Park,Individual,Second Owner,124959
1484,2/5/2021 6:11:00 PM,null,246000,East,New York,Dix Hills,Individual,First Owner,124960
1485,2/5/2021 6:54:00 PM,2/20/2021 10:34:00 AM,120000,East,New York,Deer Park,Individual,Third Owner,124961
1486,2/5/2021 6:47:00 PM,2/21/2021 9:58:00 AM,565000,East,New York,Deer Park,Individual,Second Owner,124962
1487,2/5/2021 6:54:00 PM,2/10/2021 12:03:00 PM,850000,East,New York,Deer Park,Individual,First Owner,124963
1488,2/5/2021 6:57:00 PM,2/15/2021 8:07:00 AM,160000,East,New York,Dix Hills,Individual,First Owner,124964
1489,2/5/2021 7:10:00 PM,2/14/2021 12:42:00 PM,325000,East,New York,Dix Hills,Individual,First Owner,124965
1490,2/5/2021 7:13:00 PM,3/22/2021 12:24:00 PM,450000,Central,Illinois,Tinley Park,Individual,Third Owner,124966
1491,2/5/2021 7:17:00 PM,2/22/2021 7:27:00 AM,310000,Central,Illinois,Tinley Park,Individual,First Owner,124967
1492,2/5/2021 7:31:00 PM,2/14/2021 7:32:00 AM,250000,Central,Illinois,Tinley Park,Individual,Third Owner,124968
1493,2/5/2021 7:34:00 PM,2/17/2021 11:18:00 AM,420000,Central,Illinois,Tinley Park,Individual,Second Owner,124969
1494,2/5/2021 7:35:00 PM,2/10/2021 7:37:00 AM,330000,Central,Iowa,Urbandale,Individual,Second Owner,124970
1495,2/5/2021 7:40:00 PM,2/8/2021 4:03:00 PM,405000,Central,Iowa,Urbandale,Individual,Second Owner,124971
1496,2/5/2021 7:46:00 PM,2/16/2021 1:18:00 PM,400000,Central,Iowa,Waterloo,Individual,Second Owner,124972
1497,2/5/2021 7:47:00 PM,2/13/2021 11:53:00 AM,409999,Central,Iowa,Urbandale,Individual,Third Owner,124973
1498,2/5/2021 8:00:00 PM,2/16/2021 5:43:00 AM,500000,Central,Iowa,Waterloo,Individual,Second Owner,124974
1499,2/5/2021 8:20:00 PM,2/10/2021 1:24:00 PM,590000,Central,Iowa,Urbandale,Individual,Third Owner,124975
1501,2/5/2021 8:21:00 PM,2/10/2021 5:44:00 PM,135000,Central,Iowa,Urbandale,Individual,Second Owner,124977
1502,2/5/2021 8:24:00 PM,2/22/2021 1:19:00 PM,70000,Central,Iowa,Waterloo,Individual,Second Owner,124978
1503,2/5/2021 8:43:00 PM,2/10/2021 9:24:00 AM,45000,Central,Iowa,West Des Moines,Individual,Third Owner,124979
1504,2/5/2021 8:44:00 PM,2/15/2021 5:02:00 PM,650000,Central,Iowa,West Des Moines,Individual,First Owner,124980
1505,2/5/2021 9:01:00 PM,2/17/2021 3:32:00 PM,400000,Central,Iowa,Waterloo,Individual,First Owner,124981
1506,2/5/2021 9:20:00 PM,2/23/2021 4:05:00 PM,350000,Central,Michigan,Battle Creek,Individual,First Owner,124982
1507,2/5/2021 9:37:00 PM,2/13/2021 2:35:00 PM,550000,Central,Michigan,Battle Creek,Individual,First Owner,124983
1508,2/5/2021 9:43:00 PM,2/22/2021 11:14:00 AM,350000,Central,Michigan,Battle Creek,Individual,First Owner,124984
1509,2/5/2021 9:46:00 PM,2/13/2021 6:28:00 AM,459999,Central,Michigan,Battle Creek,Individual,First Owner,124985
1510,2/5/2021 10:01:00 PM,2/9/2021 9:24:00 AM,185000,Central,Michigan,Bay City,Individual,Second Owner,124986
1511,2/5/2021 10:13:00 PM,2/13/2021 1:37:00 PM,550000,Central,Michigan,Ann Arbor,Individual,First Owner,124987
1512,2/5/2021 10:32:00 PM,2/16/2021 2:22:00 PM,300000,Central,Michigan,Allen Park,Individual,Second Owner,124988
1514,2/5/2021 11:05:00 PM,2/14/2021 5:05:00 PM,900000,Central,Michigan,Ann Arbor,Individual,First Owner,124990
1515,2/5/2021 11:12:00 PM,2/22/2021 7:12:00 AM,900000,Central,Michigan,Ann Arbor,Individual,First Owner,124991
1516,2/5/2021 11:17:00 PM,2/15/2021 9:32:00 AM,550000,Central,Michigan,Ann Arbor,Individual,Third Owner,124992
1517,2/5/2021 11:22:00 PM,2/15/2021 12:42:00 PM,625000,Central,Michigan,Bay City,Individual,First Owner,124993
1518,2/5/2021 11:26:00 PM,2/23/2021 8:45:00 PM,310000,Central,Michigan,Battle Creek,Individual,Second Owner,124994
1519,2/5/2021 11:31:00 PM,2/10/2021 11:57:00 AM,500000,Central,Michigan,Ann Arbor,Individual,First Owner,124995
1520,2/5/2021 11:49:00 PM,2/20/2021 1:07:00 PM,610000,Central,Michigan,Ann Arbor,Individual,First Owner,124996
1521,2/5/2021 11:52:00 PM,2/16/2021 1:22:00 PM,150000,Central,Michigan,Ann Arbor,Individual,Third Owner,124997
1522,2/5/2021 11:52:00 PM,2/23/2021 3:07:00 PM,480000,West,Arizona,Scottsdale,Individual,First Owner,124998
1523,2/6/2021 12:25:00 AM,2/10/2021 10:55:00 AM,650000,West,Arizona,Scottsdale,Individual,First Owner,124999
1524,2/6/2021 12:33:00 AM,2/14/2021 10:34:00 AM,290000,West,Arizona,Sierra Vista,Individual,Second Owner,125000
1525,2/6/2021 12:37:00 AM,2/9/2021 3:25:00 PM,300000,West,Arizona,Sierra Vista,Individual,Second Owner,125001
1526,2/6/2021 1:24:00 AM,2/14/2021 2:27:00 PM,270000,West,Arizona,Scottsdale,Individual,Fourth & Above Owner,125002
1527,2/6/2021 6:40:00 AM,2/13/2021 10:53:00 AM,400000,West,Arizona,Scottsdale,Individual,Second Owner,125003
1528,2/6/2021 8:13:00 AM,2/14/2021 1:27:00 PM,280000,West,Arizona,Sierra Vista,Individual,Second Owner,125004
1529,2/6/2021 8:18:00 AM,null,250000,West,Arizona,Scottsdale,Individual,Third Owner,125005
1530,2/6/2021 8:50:00 AM,2/20/2021 3:25:00 AM,495000,South,North Carolina,Sanford,Individual,Second Owner,125006
1531,2/6/2021 9:29:00 AM,2/9/2021 8:14:00 AM,3250000,South,North Carolina,Sanford,Individual,First Owner,125007
1532,2/6/2021 10:13:00 AM,2/14/2021 4:22:00 PM,700000,West,Utah,Tooele,Individual,First Owner,125008
1533,2/6/2021 10:20:00 AM,2/14/2021 8:54:00 AM,310000,South,North Carolina,Sanford,Individual,First Owner,125009
1534,2/6/2021 10:21:00 AM,null,650000,West,Utah,Tooele,Individual,First Owner,125010
1535,2/6/2021 10:32:00 AM,2/15/2021 4:11:00 PM,600000,East,Maryland,Crofton,Individual,First Owner,125011
1536,2/6/2021 10:57:00 AM,2/14/2021 2:15:00 PM,150000,East,Maryland,Edgewood,Individual,Fourth & Above Owner,125012
1537,2/6/2021 11:06:00 AM,2/14/2021 2:05:00 PM,135000,East,Maryland,Edgewood,Individual,First Owner,125013
1538,2/6/2021 11:12:00 AM,2/17/2021 9:35:00 AM,650000,East,Maryland,Cumberland,Individual,First Owner,125014
1539,2/6/2021 11:19:00 AM,2/15/2021 8:21:00 AM,550000,East,Maryland,Cumberland,Individual,First Owner,125015
1540,2/6/2021 12:02:00 PM,null,650000,East,Maryland,Cumberland,Individual,First Owner,125016
1541,2/6/2021 12:15:00 PM,3/23/2021 5:17:00 AM,2900000,East,Maryland,Crofton,Individual,First Owner,125017
1542,2/6/2021 12:19:00 PM,2/13/2021 3:12:00 PM,450000,East,Maryland,Cumberland,Individual,First Owner,125018
1543,2/6/2021 12:20:00 PM,2/16/2021 11:32:00 PM,650000,East,Maryland,Columbia,Individual,First Owner,125019
1544,2/6/2021 12:55:00 PM,3/10/2021 3:12:00 PM,430000,East,Maryland,Crofton,Individual,First Owner,125020
1545,2/6/2021 1:09:00 PM,2/23/2021 1:23:00 PM,1143000,East,Maryland,Cumberland,Individual,First Owner,125021
1546,2/6/2021 1:11:00 PM,2/13/2021 8:13:00 AM,700000,East,Maryland,Crofton,Individual,First Owner,125022
1547,2/6/2021 1:29:00 PM,2/16/2021 9:43:00 AM,229999,East,Maryland,Cumberland,Individual,First Owner,125023
1548,2/6/2021 1:33:00 PM,2/15/2021 10:38:00 AM,509999,South,Virginia,Rose Hill,Individual,First Owner,125024
1549,2/6/2021 1:36:00 PM,2/13/2021 5:18:00 PM,670000,South,Virginia,Rose Hill,Individual,First Owner,125025
1550,2/6/2021 1:41:00 PM,2/12/2021 3:27:00 AM,525000,South,Virginia,Rose Hill,Individual,First Owner,125026
1551,2/6/2021 1:51:00 PM,2/9/2021 1:25:00 PM,515000,South,Virginia,Rose Hill,Individual,First Owner,125027
1552,2/6/2021 1:58:00 PM,2/23/2021 1:44:00 PM,630000,East,New Jersey,Ewing,Individual,First Owner,125028
1553,2/6/2021 2:02:00 PM,3/13/2021 10:52:00 AM,270000,East,Connecticut,Hartford,Individual,First Owner,125029
1554,2/6/2021 2:12:00 PM,null,300000,East,Maine,Portland,Individual,First Owner,125030
1555,2/6/2021 2:19:00 PM,2/15/2021 1:43:00 PM,250000,West,California,Redwood City,Individual,First Owner,125031
1556,2/6/2021 2:31:00 PM,2/14/2021 1:41:00 PM,90000,East,New Hampshire,Hampton,Individual,Fourth & Above Owner,125032
1557,2/6/2021 2:38:00 PM,2/21/2021 6:31:00 AM,750000,East,Massachusetts,Boston,Individual,First Owner,125033
1558,2/6/2021 2:49:00 PM,2/16/2021 1:29:00 PM,135000,South,Virginia,Rose Hill,Individual,Second Owner,125034
1559,2/6/2021 2:56:00 PM,2/17/2021 6:17:00 PM,275000,Central,Texas,College Station,Individual,Second Owner,125035
1560,2/6/2021 2:56:00 PM,2/20/2021 7:37:00 PM,740000,Central,Texas,College Station,Individual,First Owner,125036
1561,2/6/2021 2:54:00 PM,2/16/2021 11:08:00 AM,690000,Central,Texas,College Station,Dealer,First Owner,125037
1562,2/6/2021 2:56:00 PM,2/13/2021 7:15:00 AM,3975000,West,Arizona,Chandler,Dealer,First Owner,125038
1563,2/6/2021 3:02:00 PM,2/21/2021 5:13:00 PM,5150000,West,Idaho,Lewiston,Dealer,First Owner,125039
1564,2/6/2021 3:23:00 PM,2/14/2021 11:37:00 AM,3200000,West,Idaho,Lewiston,Dealer,First Owner,125040
1565,2/6/2021 3:33:00 PM,null,4100000,West,Idaho,Lewiston,Individual,First Owner,125041
1566,2/6/2021 3:43:00 PM,2/20/2021 5:08:00 PM,1000000,West,Idaho,Lewiston,Trustmark Dealer,First Owner,125042
1567,2/6/2021 3:58:00 PM,2/13/2021 7:47:00 PM,1000000,West,Idaho,Lewiston,Trustmark Dealer,First Owner,125043
1568,2/6/2021 3:59:00 PM,2/14/2021 2:12:00 PM,550000,West,Idaho,Lewiston,Trustmark Dealer,First Owner,125044
1569,2/6/2021 4:00:00 PM,3/2/2021 3:15:00 PM,600000,West,Idaho,Lewiston,Trustmark Dealer,First Owner,125045
